customer_code,level_1,total_sales_quantity_breakdown
customer_code_85,animal products-seafood,1.06%
customer_code_85,fresh-fruits,46.95%
customer_code_85,fresh-vegetables,40.16%
customer_code_85,homeware-stationery,1.94%
customer_code_85,household-baby_needs,0.09%
customer_code_85,lifestyle-wellness_food,1.77%
customer_code_85,animal products-dairy,
customer_code_85,pet_products-pet_care,
customer_code_85,pet_products-pet_food,
customer_code_85,household-wellness_products,
customer_code_850,Hygiene-baby_needs,64.99%
customer_code_850,Hygiene-beauty_and_personal_care,2.10%
customer_code_850,animal products-frozen_meat,4.58%
customer_code_850,animal products-seafood,0.90%
customer_code_850,fresh-fruits,3.91%
customer_code_850,fresh-vegetables,2.48%
customer_code_850,homeware-stationery,1.65%
customer_code_850,household-baby_needs,17.88%
customer_code_850,lifestyle-wellness_food,1.50%
customer_code_850,animal products-dairy,
customer_code_850,pet_products-pet_care,
customer_code_850,pet_products-pet_food,
customer_code_850,household-wellness_products,
customer_code_851,Hygiene-baby_needs,0.40%
customer_code_851,Hygiene-beauty_and_personal_care,5.61%
customer_code_851,animal products-frozen_meat,12.22%
customer_code_851,animal products-seafood,2.40%
customer_code_851,fresh-fruits,40.48%
customer_code_851,fresh-vegetables,30.26%
customer_code_851,homeware-stationery,4.41%
customer_code_851,household-baby_needs,0.20%
customer_code_851,lifestyle-wellness_food,4.01%
customer_code_851,animal products-dairy,
customer_code_851,pet_products-pet_care,
customer_code_851,pet_products-pet_food,
customer_code_851,household-wellness_products,
customer_code_852,Hygiene-baby_needs,0.20%
customer_code_852,Hygiene-beauty_and_personal_care,2.81%
customer_code_852,animal products-frozen_meat,6.12%
customer_code_852,animal products-seafood,1.20%
customer_code_852,fresh-fruits,57.77%
customer_code_852,fresh-vegetables,27.58%
customer_code_852,homeware-stationery,2.21%
customer_code_852,household-baby_needs,0.10%
customer_code_852,lifestyle-wellness_food,2.01%
customer_code_852,animal products-dairy,
customer_code_852,pet_products-pet_care,
customer_code_852,pet_products-pet_food,
customer_code_852,household-wellness_products,
customer_code_853,Hygiene-baby_needs,0.19%
customer_code_853,Hygiene-beauty_and_personal_care,2.65%
customer_code_853,animal products-frozen_meat,5.78%
customer_code_853,animal products-seafood,1.14%
customer_code_853,fresh-fruits,45.74%
customer_code_853,fresh-vegetables,40.44%
customer_code_853,homeware-stationery,2.08%
customer_code_853,household-baby_needs,0.09%
customer_code_853,lifestyle-wellness_food,1.89%
customer_code_853,animal products-dairy,
customer_code_853,pet_products-pet_care,
customer_code_853,pet_products-pet_food,
customer_code_853,household-wellness_products,
customer_code_854,Hygiene-baby_needs,0.19%
customer_code_854,Hygiene-beauty_and_personal_care,2.68%
customer_code_854,animal products-frozen_meat,5.85%
customer_code_854,animal products-seafood,1.15%
customer_code_854,fresh-fruits,46.21%
customer_code_854,fresh-vegetables,39.79%
customer_code_854,homeware-stationery,2.11%
customer_code_854,household-baby_needs,0.10%
customer_code_854,lifestyle-wellness_food,1.92%
customer_code_854,animal products-dairy,
customer_code_854,pet_products-pet_care,
customer_code_854,pet_products-pet_food,
customer_code_854,household-wellness_products,
customer_code_855,Hygiene-baby_needs,0.18%
customer_code_855,Hygiene-beauty_and_personal_care,2.57%
customer_code_855,animal products-frozen_meat,5.60%
customer_code_855,animal products-seafood,1.10%
customer_code_855,fresh-fruits,48.90%
customer_code_855,fresh-vegetables,37.71%
customer_code_855,homeware-stationery,2.02%
customer_code_855,household-baby_needs,0.09%
customer_code_855,lifestyle-wellness_food,1.83%
customer_code_855,animal products-dairy,
customer_code_855,pet_products-pet_care,
customer_code_855,pet_products-pet_food,
customer_code_855,household-wellness_products,
customer_code_856,Hygiene-baby_needs,0.21%
customer_code_856,Hygiene-beauty_and_personal_care,2.90%
customer_code_856,animal products-frozen_meat,6.31%
customer_code_856,animal products-seafood,1.24%
customer_code_856,fresh-fruits,55.18%
customer_code_856,fresh-vegetables,29.71%
customer_code_856,homeware-stationery,2.28%
customer_code_856,household-baby_needs,0.10%
customer_code_856,lifestyle-wellness_food,2.07%
customer_code_856,animal products-dairy,
customer_code_856,pet_products-pet_care,
customer_code_856,pet_products-pet_food,
customer_code_856,household-wellness_products,
customer_code_857,Hygiene-baby_needs,0.18%
customer_code_857,Hygiene-beauty_and_personal_care,2.58%
customer_code_857,animal products-frozen_meat,5.62%
customer_code_857,animal products-seafood,1.10%
customer_code_857,fresh-fruits,52.39%
customer_code_857,fresh-vegetables,34.16%
customer_code_857,homeware-stationery,2.03%
customer_code_857,household-baby_needs,0.09%
customer_code_857,lifestyle-wellness_food,1.84%
customer_code_857,animal products-dairy,
customer_code_857,pet_products-pet_care,
customer_code_857,pet_products-pet_food,
customer_code_857,household-wellness_products,
customer_code_858,Hygiene-baby_needs,0.50%
customer_code_858,Hygiene-beauty_and_personal_care,6.97%
customer_code_858,animal products-frozen_meat,37.06%
customer_code_858,animal products-seafood,23.63%
customer_code_858,fresh-fruits,12.94%
customer_code_858,fresh-vegetables,8.21%
customer_code_858,homeware-stationery,5.47%
customer_code_858,household-baby_needs,0.25%
customer_code_858,lifestyle-wellness_food,4.98%
customer_code_858,animal products-dairy,
customer_code_858,pet_products-pet_care,
customer_code_858,pet_products-pet_food,
customer_code_858,household-wellness_products,
customer_code_859,Hygiene-baby_needs,0.26%
customer_code_859,Hygiene-beauty_and_personal_care,3.61%
customer_code_859,animal products-frozen_meat,46.39%
customer_code_859,animal products-seafood,33.25%
customer_code_859,fresh-fruits,6.70%
customer_code_859,fresh-vegetables,4.25%
customer_code_859,homeware-stationery,2.84%
customer_code_859,household-baby_needs,0.13%
customer_code_859,lifestyle-wellness_food,2.58%
customer_code_859,animal products-dairy,
customer_code_859,pet_products-pet_care,
customer_code_859,pet_products-pet_food,
customer_code_859,household-wellness_products,
customer_code_86,Hygiene-baby_needs,0.18%
customer_code_86,Hygiene-beauty_and_personal_care,2.50%
customer_code_86,animal products-frozen_meat,5.46%
customer_code_86,animal products-seafood,1.07%
customer_code_86,fresh-fruits,58.05%
customer_code_86,fresh-vegetables,28.89%
customer_code_86,homeware-stationery,1.97%
customer_code_86,household-baby_needs,0.09%
customer_code_86,lifestyle-wellness_food,1.79%
customer_code_86,animal products-dairy,
customer_code_86,pet_products-pet_care,
customer_code_86,pet_products-pet_food,
customer_code_86,household-wellness_products,
customer_code_860,Hygiene-baby_needs,0.24%
customer_code_860,Hygiene-beauty_and_personal_care,3.34%
customer_code_860,animal products-frozen_meat,48.15%
customer_code_860,animal products-seafood,33.02%
customer_code_860,fresh-fruits,6.20%
customer_code_860,fresh-vegetables,3.93%
customer_code_860,homeware-stationery,2.62%
customer_code_860,household-baby_needs,0.12%
customer_code_860,lifestyle-wellness_food,2.38%
customer_code_860,animal products-dairy,
customer_code_860,pet_products-pet_care,
customer_code_860,pet_products-pet_food,
customer_code_860,household-wellness_products,
customer_code_861,Hygiene-baby_needs,0.08%
customer_code_861,Hygiene-beauty_and_personal_care,1.09%
customer_code_861,animal products-frozen_meat,49.45%
customer_code_861,animal products-seafood,44.38%
customer_code_861,fresh-fruits,2.03%
customer_code_861,fresh-vegetables,1.29%
customer_code_861,homeware-stationery,0.86%
customer_code_861,household-baby_needs,0.04%
customer_code_861,lifestyle-wellness_food,0.78%
customer_code_861,animal products-dairy,
customer_code_861,pet_products-pet_care,
customer_code_861,pet_products-pet_food,
customer_code_861,household-wellness_products,
customer_code_862,Hygiene-baby_needs,0.08%
customer_code_862,Hygiene-beauty_and_personal_care,1.06%
customer_code_862,animal products-frozen_meat,53.21%
customer_code_862,animal products-seafood,40.80%
customer_code_862,fresh-fruits,1.97%
customer_code_862,fresh-vegetables,1.25%
customer_code_862,homeware-stationery,0.83%
customer_code_862,household-baby_needs,0.04%
customer_code_862,lifestyle-wellness_food,0.76%
customer_code_862,animal products-dairy,
customer_code_862,pet_products-pet_care,
customer_code_862,pet_products-pet_food,
customer_code_862,household-wellness_products,
customer_code_863,Hygiene-baby_needs,0.33%
customer_code_863,Hygiene-beauty_and_personal_care,4.66%
customer_code_863,animal products-frozen_meat,40.27%
customer_code_863,animal products-seafood,33.44%
customer_code_863,fresh-fruits,8.65%
customer_code_863,fresh-vegetables,5.49%
customer_code_863,homeware-stationery,3.66%
customer_code_863,household-baby_needs,0.17%
customer_code_863,lifestyle-wellness_food,3.33%
customer_code_863,animal products-dairy,
customer_code_863,pet_products-pet_care,
customer_code_863,pet_products-pet_food,
customer_code_863,household-wellness_products,
customer_code_864,Hygiene-baby_needs,0.15%
customer_code_864,Hygiene-beauty_and_personal_care,2.03%
customer_code_864,animal products-frozen_meat,4.43%
customer_code_864,animal products-seafood,0.87%
customer_code_864,fresh-fruits,3.77%
customer_code_864,fresh-vegetables,2.39%
customer_code_864,homeware-stationery,84.83%
customer_code_864,household-baby_needs,0.07%
customer_code_864,lifestyle-wellness_food,1.45%
customer_code_864,animal products-dairy,
customer_code_864,pet_products-pet_care,
customer_code_864,pet_products-pet_food,
customer_code_864,household-wellness_products,
customer_code_865,Hygiene-baby_needs,0.14%
customer_code_865,Hygiene-beauty_and_personal_care,86.05%
customer_code_865,animal products-frozen_meat,4.19%
customer_code_865,animal products-seafood,0.82%
customer_code_865,fresh-fruits,3.57%
customer_code_865,fresh-vegetables,2.27%
customer_code_865,homeware-stationery,1.51%
customer_code_865,household-baby_needs,0.07%
customer_code_865,lifestyle-wellness_food,1.37%
customer_code_865,animal products-dairy,
customer_code_865,pet_products-pet_care,
customer_code_865,pet_products-pet_food,
customer_code_865,household-wellness_products,
customer_code_866,Hygiene-baby_needs,0.13%
customer_code_866,Hygiene-beauty_and_personal_care,1.87%
customer_code_866,animal products-frozen_meat,4.07%
customer_code_866,animal products-seafood,0.80%
customer_code_866,fresh-fruits,3.47%
customer_code_866,fresh-vegetables,2.20%
customer_code_866,homeware-stationery,1.47%
customer_code_866,household-baby_needs,0.07%
customer_code_866,lifestyle-wellness_food,69.53%
customer_code_866,animal products-dairy,
customer_code_866,pet_products-pet_care,
customer_code_866,pet_products-pet_food,
customer_code_866,household-wellness_products,16.40%
customer_code_867,Hygiene-baby_needs,0.13%
customer_code_867,Hygiene-beauty_and_personal_care,1.88%
customer_code_867,animal products-frozen_meat,4.09%
customer_code_867,animal products-seafood,0.80%
customer_code_867,fresh-fruits,3.48%
customer_code_867,fresh-vegetables,2.21%
customer_code_867,homeware-stationery,1.47%
customer_code_867,household-baby_needs,0.07%
customer_code_867,lifestyle-wellness_food,73.14%
customer_code_867,animal products-dairy,
customer_code_867,pet_products-pet_care,
customer_code_867,pet_products-pet_food,
customer_code_867,household-wellness_products,12.73%
customer_code_868,Hygiene-baby_needs,72.69%
customer_code_868,Hygiene-beauty_and_personal_care,1.89%
customer_code_868,animal products-frozen_meat,4.11%
customer_code_868,animal products-seafood,0.81%
customer_code_868,fresh-fruits,3.51%
customer_code_868,fresh-vegetables,2.23%
customer_code_868,homeware-stationery,1.48%
customer_code_868,household-baby_needs,11.94%
customer_code_868,lifestyle-wellness_food,1.35%
customer_code_868,animal products-dairy,
customer_code_868,pet_products-pet_care,
customer_code_868,pet_products-pet_food,
customer_code_868,household-wellness_products,
customer_code_869,Hygiene-baby_needs,0.10%
customer_code_869,Hygiene-beauty_and_personal_care,1.46%
customer_code_869,animal products-frozen_meat,3.19%
customer_code_869,animal products-seafood,0.63%
customer_code_869,fresh-fruits,57.29%
customer_code_869,fresh-vegetables,35.08%
customer_code_869,homeware-stationery,1.15%
customer_code_869,household-baby_needs,0.05%
customer_code_869,lifestyle-wellness_food,1.05%
customer_code_869,animal products-dairy,
customer_code_869,pet_products-pet_care,
customer_code_869,pet_products-pet_food,
customer_code_869,household-wellness_products,
customer_code_87,Hygiene-baby_needs,0.19%
customer_code_87,Hygiene-beauty_and_personal_care,2.65%
customer_code_87,animal products-frozen_meat,5.77%
customer_code_87,animal products-seafood,1.14%
customer_code_87,fresh-fruits,47.78%
customer_code_87,fresh-vegetables,38.41%
customer_code_87,homeware-stationery,2.08%
customer_code_87,household-baby_needs,0.09%
customer_code_87,lifestyle-wellness_food,1.89%
customer_code_87,animal products-dairy,
customer_code_87,pet_products-pet_care,
customer_code_87,pet_products-pet_food,
customer_code_87,household-wellness_products,
customer_code_870,Hygiene-baby_needs,0.10%
customer_code_870,Hygiene-beauty_and_personal_care,1.45%
customer_code_870,animal products-frozen_meat,3.16%
customer_code_870,animal products-seafood,0.62%
customer_code_870,fresh-fruits,55.70%
customer_code_870,fresh-vegetables,36.74%
customer_code_870,homeware-stationery,1.14%
customer_code_870,household-baby_needs,0.05%
customer_code_870,lifestyle-wellness_food,1.04%
customer_code_870,animal products-dairy,
customer_code_870,pet_products-pet_care,
customer_code_870,pet_products-pet_food,
customer_code_870,household-wellness_products,
customer_code_871,Hygiene-baby_needs,0.40%
customer_code_871,Hygiene-beauty_and_personal_care,5.60%
customer_code_871,animal products-frozen_meat,12.20%
customer_code_871,animal products-seafood,2.40%
customer_code_871,fresh-fruits,39.00%
customer_code_871,fresh-vegetables,31.80%
customer_code_871,homeware-stationery,4.40%
customer_code_871,household-baby_needs,0.20%
customer_code_871,lifestyle-wellness_food,4.00%
customer_code_871,animal products-dairy,
customer_code_871,pet_products-pet_care,
customer_code_871,pet_products-pet_food,
customer_code_871,household-wellness_products,
customer_code_872,Hygiene-baby_needs,0.19%
customer_code_872,Hygiene-beauty_and_personal_care,2.72%
