customer_code,month,week_of_month,total_sales
customer_code_548,7,1,77
customer_code_549,1,1,68
customer_code_549,2,1,78
customer_code_549,3,3,78
customer_code_549,4,3,110
customer_code_549,5,2,111
customer_code_549,6,3,118
customer_code_549,7,1,171
customer_code_55,1,1,52
customer_code_55,2,3,65
customer_code_55,3,3,111
customer_code_55,4,4,46
customer_code_55,5,2,74
customer_code_55,6,3,92
customer_code_55,7,1,64
customer_code_550,1,1,59
customer_code_550,2,4,98
customer_code_550,3,2,92
customer_code_550,4,3,112
customer_code_550,5,4,114
customer_code_550,6,4,208
customer_code_550,7,1,122
customer_code_551,1,1,63
customer_code_551,2,4,67
customer_code_551,3,1,86
customer_code_551,4,4,90
customer_code_551,5,2,116
customer_code_551,6,3,110
customer_code_551,7,1,168
customer_code_552,1,1,60
customer_code_552,2,4,72
customer_code_552,3,4,81
customer_code_552,4,2,71
customer_code_552,5,2,95
customer_code_552,6,4,171
customer_code_552,7,1,97
customer_code_553,1,1,37
customer_code_553,2,1,28
customer_code_553,3,3,29
customer_code_553,4,3,18
customer_code_553,5,2,42
customer_code_553,6,4,26
customer_code_553,7,1,19
customer_code_554,1,1,37
customer_code_554,2,1,25
customer_code_554,3,3,31
customer_code_554,4,3,26
customer_code_554,5,2,40
customer_code_554,6,2,22
customer_code_554,7,1,23
customer_code_555,1,1,54
customer_code_555,2,3,51
customer_code_555,3,3,27
customer_code_555,4,3,45
customer_code_555,5,2,79
customer_code_555,6,4,73
customer_code_555,7,1,47
customer_code_556,1,1,41
customer_code_556,2,3,48
customer_code_556,3,1,40
customer_code_556,4,4,58
customer_code_556,5,2,50
customer_code_556,6,3,55
customer_code_556,7,1,113
customer_code_557,1,1,36
customer_code_557,2,1,42
customer_code_557,3,3,53
customer_code_557,4,1,39
customer_code_557,5,4,60
customer_code_557,6,2,107
customer_code_557,7,1,30
customer_code_558,1,1,45
customer_code_558,2,3,55
customer_code_558,3,3,37
customer_code_558,4,2,47
customer_code_558,5,4,57
customer_code_558,6,2,84
customer_code_558,7,1,79
customer_code_559,1,1,41
customer_code_559,2,1,50
customer_code_559,3,3,56
customer_code_559,4,3,45
customer_code_559,5,4,60
customer_code_559,6,3,105
customer_code_559,7,1,58
customer_code_56,1,1,48
customer_code_56,2,4,56
customer_code_56,3,3,81
customer_code_56,4,3,64
customer_code_56,5,2,100
customer_code_56,6,3,101
customer_code_56,7,1,73
customer_code_560,1,1,45
customer_code_560,2,3,49
customer_code_560,3,3,38
customer_code_560,4,2,39
customer_code_560,5,2,59
customer_code_560,6,3,79
customer_code_560,7,1,85
customer_code_561,1,1,37
customer_code_561,2,1,43
customer_code_561,3,3,43
customer_code_561,4,1,44
customer_code_561,5,2,51
customer_code_561,6,3,81
customer_code_561,7,1,52
customer_code_562,1,1,41
customer_code_562,2,1,34
customer_code_562,3,2,61
customer_code_562,4,4,36
customer_code_562,5,5,58
customer_code_562,6,2,110
customer_code_562,7,1,59
customer_code_563,1,1,53
customer_code_563,2,1,42
customer_code_563,3,1,44
customer_code_563,4,3,53
customer_code_563,5,2,67
customer_code_563,6,4,120
customer_code_563,7,1,33
customer_code_564,1,1,53
customer_code_564,2,1,50
customer_code_564,3,3,73
customer_code_564,4,4,66
customer_code_564,5,2,81
customer_code_564,6,3,109
customer_code_564,7,1,93
customer_code_565,1,1,71
customer_code_565,2,1,40
customer_code_565,3,2,54
customer_code_565,4,2,51
customer_code_565,5,1,78
customer_code_565,6,4,125
customer_code_565,7,1,70
customer_code_566,1,1,30
customer_code_566,2,1,23
customer_code_566,3,3,29
customer_code_566,4,3,19
customer_code_566,5,2,33
customer_code_566,6,4,28
customer_code_566,7,1,13
customer_code_567,1,1,48
customer_code_567,2,3,40
customer_code_567,3,3,43
customer_code_567,4,2,34
customer_code_567,5,2,55
customer_code_567,6,1,69
customer_code_567,7,1,31
customer_code_568,1,1,41
customer_code_568,2,3,47
customer_code_568,3,3,43
customer_code_568,4,4,36
customer_code_568,5,2,60
customer_code_568,6,4,62
customer_code_568,7,1,21
customer_code_569,1,1,80
customer_code_569,2,1,88
customer_code_569,3,4,127
customer_code_569,4,3,144
customer_code_569,5,2,136
customer_code_569,6,4,206
customer_code_569,7,1,254
customer_code_57,1,1,66
customer_code_57,2,4,61
customer_code_57,3,3,75
customer_code_57,4,3,56
customer_code_57,5,2,108
customer_code_57,6,2,96
customer_code_57,7,1,92
customer_code_570,1,1,39
customer_code_570,2,3,29
customer_code_570,3,3,33
customer_code_570,4,3,28
customer_code_570,5,2,47
customer_code_570,6,3,48
customer_code_570,7,1,34
customer_code_571,1,1,37
customer_code_571,2,3,26
customer_code_571,3,3,34
customer_code_571,4,3,28
customer_code_571,5,2,43
customer_code_571,6,4,32
customer_code_571,7,1,28
customer_code_572,1,1,54
customer_code_572,2,1,54
customer_code_572,3,2,50
customer_code_572,4,4,64
customer_code_572,5,2,87
customer_code_572,6,2,179
customer_code_572,7,2,68
customer_code_573,1,3,45
customer_code_573,2,3,63
customer_code_573,3,1,57
customer_code_573,4,4,52
customer_code_573,5,2,85
customer_code_573,6,3,107
customer_code_573,7,1,98
customer_code_574,1,1,53
customer_code_574,2,3,59
customer_code_574,3,3,67
customer_code_574,4,2,73
customer_code_574,5,2,79
customer_code_574,6,1,111
customer_code_574,7,1,146
customer_code_575,1,1,68
customer_code_575,2,3,62
customer_code_575,3,3,66
customer_code_575,4,4,59
customer_code_575,5,2,88
customer_code_575,6,3,144
customer_code_575,7,1,74
customer_code_576,1,1,48
customer_code_576,2,1,93
customer_code_576,3,3,70
customer_code_576,4,4,72
customer_code_576,5,2,76
customer_code_576,6,4,119
customer_code_576,7,1,49
customer_code_577,1,1,61
customer_code_577,2,3,82
customer_code_577,3,1,71
customer_code_577,4,4,65
customer_code_577,5,2,90
customer_code_577,6,3,126
customer_code_577,7,1,119
customer_code_578,1,1,33
customer_code_578,2,1,27
customer_code_578,3,3,36
customer_code_578,4,3,18
customer_code_578,5,2,45
customer_code_578,6,3,25
customer_code_578,7,1,16
customer_code_579,1,1,33
customer_code_579,2,3,24
customer_code_579,3,3,29
customer_code_579,4,3,26
customer_code_579,5,2,41
customer_code_579,6,4,28
customer_code_579,7,1,14
customer_code_58,1,1,37
customer_code_58,2,3,21
customer_code_58,3,3,35
customer_code_58,4,3,29
customer_code_58,5,2,36
customer_code_58,6,3,31
customer_code_58,7,1,14
customer_code_580,1,1,36
customer_code_580,2,3,33
customer_code_580,3,3,28
customer_code_580,4,4,24
customer_code_580,5,2,36
customer_code_580,6,4,33
customer_code_580,7,1,18
customer_code_581,1,1,55
customer_code_581,2,3,38
customer_code_581,3,1,53
customer_code_581,4,3,53
customer_code_581,5,4,65
customer_code_581,6,3,67
customer_code_581,7,1,64
customer_code_582,1,1,52
customer_code_582,2,3,51
customer_code_582,3,1,42
customer_code_582,4,1,49
customer_code_582,5,2,59
customer_code_582,6,3,84
customer_code_582,7,1,71
customer_code_583,1,1,55
customer_code_583,2,4,42
customer_code_583,3,3,60
customer_code_583,4,1,40
customer_code_583,5,2,74
customer_code_583,6,1,72
customer_code_583,7,1,75
customer_code_584,1,1,44
customer_code_584,2,4,46
customer_code_584,3,3,47
customer_code_584,4,4,54
customer_code_584,5,5,68
customer_code_584,6,2,79
customer_code_584,7,1,65
customer_code_585,1,1,44
customer_code_585,2,3,36
customer_code_585,3,3,42
customer_code_585,4,3,54
customer_code_585,5,1,59
customer_code_585,6,2,110
customer_code_585,7,1,53
customer_code_586,1,1,40
customer_code_586,2,3,39
customer_code_586,3,3,46
customer_code_586,4,4,39
customer_code_586,5,2,66
customer_code_586,6,2,91
customer_code_586,7,1,29
customer_code_587,1,1,52
customer_code_587,2,1,71
customer_code_587,3,3,39
customer_code_587,4,4,53
customer_code_587,5,4,58
customer_code_587,6,3,89
customer_code_587,7,1,48
customer_code_588,1,1,37
customer_code_588,2,1,55
customer_code_588,3,3,45
customer_code_588,4,2,56
customer_code_588,5,1,63
customer_code_588,6,4,93
customer_code_588,7,1,69
customer_code_589,1,1,30
customer_code_589,2,1,25
customer_code_589,3,3,30
customer_code_589,4,3,17
customer_code_589,5,2,36
customer_code_589,6,4,25
customer_code_589,7,1,11
customer_code_59,1,1,37
customer_code_59,2,1,43
customer_code_59,3,3,45
customer_code_59,4,4,55
customer_code_59,5,2,72
customer_code_59,6,1,84
customer_code_59,7,1,103
customer_code_590,1,1,30
customer_code_590,2,3,25
customer_code_590,3,3,30
customer_code_590,4,3,17
customer_code_590,5,2,33
customer_code_590,6,4,29
customer_code_590,7,1,20
customer_code_591,1,1,30
customer_code_591,2,3,22
customer_code_591,3,3,26
customer_code_591,4,3,16
customer_code_591,5,2,36
customer_code_591,6,3,22
customer_code_591,7,1,10
customer_code_592,1,4,81
customer_code_592,2,4,99
customer_code_592,3,3,89
customer_code_592,4,3,93
customer_code_592,5,2,164
customer_code_592,6,3,175
customer_code_592,7,1,137
customer_code_593,1,1,38
customer_code_593,2,3,32
customer_code_593,3,3,33
customer_code_593,4,3,30
customer_code_593,5,2,45
customer_code_593,6,3,36
customer_code_593,7,1,21
customer_code_594,1,1,34
customer_code_594,2,3,26
customer_code_594,3,3,29
customer_code_594,4,4,29
customer_code_594,5,2,48
customer_code_594,6,3,30
customer_code_594,7,1,32
customer_code_595,1,1,63
customer_code_595,2,2,40
customer_code_595,3,1,96
customer_code_595,4,4,55
customer_code_595,5,2,111
customer_code_595,6,4,125
customer_code_595,7,1,86
customer_code_596,1,1,71
customer_code_596,2,1,50
customer_code_596,3,3,62
customer_code_596,4,4,46
customer_code_596,5,5,73
customer_code_596,6,4,82
customer_code_596,7,1,78
customer_code_597,1,1,60
customer_code_597,2,2,65
customer_code_597,3,4,92
customer_code_597,4,4,80
customer_code_597,5,2,115
customer_code_597,6,4,176
customer_code_597,7,1,216
customer_code_598,1,1,31
customer_code_598,2,3,26
customer_code_598,3,3,27
customer_code_598,4,4,22
customer_code_598,5,2,40
customer_code_598,6,4,40
customer_code_598,7,1,24
customer_code_599,1,1,31
customer_code_599,2,3,27
customer_code_599,3,3,33
customer_code_599,4,4,22
customer_code_599,5,2,40
customer_code_599,6,3,34
customer_code_599,7,1,23
customer_code_6,1,1,36
customer_code_6,2,4,40
customer_code_6,3,3,46
customer_code_6,4,4,44
customer_code_6,5,2,46
customer_code_6,6,3,74
customer_code_6,7,1,32
customer_code_60,1,1,43
customer_code_60,2,1,56
customer_code_60,3,3,47
customer_code_60,4,3,47
customer_code_60,5,2,67
customer_code_60,6,4,75
customer_code_60,7,1,90
customer_code_600,1,1,36
customer_code_600,2,4,50
customer_code_600,3,3,44
customer_code_600,4,4,39
customer_code_600,5,1,59
customer_code_600,6,4,67
customer_code_600,7,1,157
customer_code_601,1,1,47
customer_code_601,2,1,50
customer_code_601,3,3,52
customer_code_601,4,1,35
customer_code_601,5,2,50
customer_code_601,6,2,75
customer_code_601,7,1,57
customer_code_602,1,1,59
customer_code_602,2,3,48
customer_code_602,3,1,46
customer_code_602,4,4,53
customer_code_602,5,2,73
customer_code_602,6,3,44
customer_code_602,7,1,66
customer_code_603,1,1,42
customer_code_603,2,1,54
customer_code_603,3,3,70
customer_code_603,4,3,52
customer_code_603,5,4,60
customer_code_603,6,4,67
customer_code_603,7,1,96
customer_code_604,1,1,36
customer_code_604,2,1,83
customer_code_604,3,3,36
customer_code_604,4,2,55
customer_code_604,5,5,71
customer_code_604,6,3,97
customer_code_604,7,1,71
customer_code_605,1,1,35
customer_code_605,2,3,53
customer_code_605,3,1,46
customer_code_605,4,3,61
customer_code_605,5,2,67
customer_code_605,6,4,73
customer_code_605,7,1,78
customer_code_606,1,1,42
customer_code_606,2,3,48
customer_code_606,3,3,49
customer_code_606,4,3,51
customer_code_606,5,2,67
customer_code_606,6,1,78
customer_code_606,7,1,132
customer_code_607,1,1,43
customer_code_607,2,1,35
customer_code_607,3,3,39
customer_code_607,4,4,39
customer_code_607,5,1,53
customer_code_607,6,4,89
customer_code_607,7,1,38
customer_code_608,1,1,43
customer_code_608,2,1,41
customer_code_608,3,3,32
customer_code_608,4,3,31
customer_code_608,5,2,50
customer_code_608,6,3,73
customer_code_608,7,1,19
customer_code_609,1,1,99
customer_code_609,2,1,94
customer_code_609,3,2,104
customer_code_609,4,3,122
customer_code_609,5,3,119
customer_code_609,6,1,141
customer_code_609,7,1,233
customer_code_61,1,1,51
customer_code_61,2,3,50
customer_code_61,3,3,47
customer_code_61,4,3,55
customer_code_61,5,4,64
customer_code_61,6,4,95
customer_code_61,7,1,54
customer_code_610,1,1,38
customer_code_610,2,1,32
customer_code_610,3,3,34
customer_code_610,4,3,37
customer_code_610,5,2,43
customer_code_610,6,4,37
customer_code_610,7,1,33
customer_code_611,1,1,66
customer_code_611,2,2,58
customer_code_611,3,4,51
customer_code_611,4,4,107
customer_code_611,5,2,87
customer_code_611,6,4,99
customer_code_611,7,1,111
customer_code_612,1,1,73
customer_code_612,2,3,48
customer_code_612,3,3,57
customer_code_612,4,3,98
customer_code_612,5,2,93
customer_code_612,6,3,173
customer_code_612,7,1,111
customer_code_613,1,1,61
customer_code_613,2,4,62
customer_code_613,3,3,68
customer_code_613,4,4,71
customer_code_613,5,4,81
customer_code_613,6,3,106
customer_code_613,7,1,105
customer_code_614,1,1,78
customer_code_614,2,4,81
customer_code_614,3,2,71
customer_code_614,4,1,84
customer_code_614,5,2,99
customer_code_614,6,4,138
customer_code_614,7,1,195
customer_code_615,1,1,73
customer_code_615,2,3,92
customer_code_615,3,1,62
customer_code_615,4,4,127
customer_code_615,5,4,109
customer_code_615,6,4,226
customer_code_615,7,1,109
customer_code_616,1,1,33
customer_code_616,2,3,29
customer_code_616,3,3,35
customer_code_616,4,3,23
customer_code_616,5,2,42
customer_code_616,6,4,33
customer_code_616,7,1,19
customer_code_617,1,1,37
customer_code_617,2,3,30
customer_code_617,3,3,30
customer_code_617,4,3,22
customer_code_617,5,2,36
customer_code_617,6,4,35
customer_code_617,7,1,22
customer_code_618,1,1,35
customer_code_618,2,3,24
customer_code_618,3,3,30
customer_code_618,4,3,24
customer_code_618,5,2,36
customer_code_618,6,4,29
customer_code_618,7,1,16
customer_code_619,1,1,37
customer_code_619,2,3,23
customer_code_619,3,3,27
customer_code_619,4,3,18
customer_code_619,5,2,36
customer_code_619,6,4,29
customer_code_619,7,1,33
customer_code_62,1,1,45
customer_code_62,2,3,38
customer_code_62,3,3,45
customer_code_62,4,3,40
customer_code_62,5,1,55
customer_code_62,6,4,65
customer_code_62,7,1,69
customer_code_620,1,1,38
customer_code_620,2,3,29
customer_code_620,3,3,35
customer_code_620,4,4,23
customer_code_620,5,2,40
customer_code_620,6,3,26
customer_code_620,7,1,19
customer_code_621,1,1,49
customer_code_621,2,3,36
customer_code_621,3,3,39
customer_code_621,4,3,55
customer_code_621,5,5,80
customer_code_621,6,2,68
customer_code_621,7,1,80
customer_code_622,1,1,55
customer_code_622,2,1,50
customer_code_622,3,3,48
customer_code_622,4,4,46
customer_code_622,5,2,72
customer_code_622,6,2,98
customer_code_622,7,1,74
customer_code_623,1,1,43
customer_code_623,2,3,50
customer_code_623,3,3,54
customer_code_623,4,3,52
customer_code_623,5,2,71
customer_code_623,6,2,120
customer_code_623,7,1,70
customer_code_624,1,1,56
customer_code_624,2,3,58
customer_code_624,3,3,46
customer_code_624,4,3,55
customer_code_624,5,2,77
customer_code_624,6,5,73
customer_code_624,7,2,17
customer_code_625,1,1,58
customer_code_625,2,4,48
customer_code_625,3,3,56
customer_code_625,4,4,46
customer_code_625,5,2,57
customer_code_625,6,3,60
customer_code_625,7,1,53
customer_code_626,1,1,55
customer_code_626,2,3,53
customer_code_626,3,3,45
customer_code_626,4,3,61
customer_code_626,5,1,55
customer_code_626,6,3,105
customer_code_626,7,1,77
customer_code_627,1,1,49
customer_code_627,2,4,37
customer_code_627,3,3,35
customer_code_627,4,4,29
customer_code_627,5,1,48
customer_code_627,6,1,49
customer_code_627,7,1,37
customer_code_628,1,1,78
customer_code_628,2,1,114
customer_code_628,3,3,115
customer_code_628,4,3,96
customer_code_628,5,2,140
customer_code_628,6,3,293
customer_code_628,7,1,90
customer_code_629,1,1,36
customer_code_629,2,3,29
customer_code_629,3,3,38
customer_code_629,4,3,26
customer_code_629,5,2,42
customer_code_629,6,4,41
customer_code_629,7,1,26
customer_code_63,1,1,36
customer_code_63,2,3,42
customer_code_63,3,3,54
customer_code_63,4,4,52
customer_code_63,5,2,69
customer_code_63,6,1,91
customer_code_63,7,1,171
customer_code_630,1,1,37
customer_code_630,2,3,27
customer_code_630,3,3,34
customer_code_630,4,3,30
customer_code_630,5,2,44
customer_code_630,6,4,35
customer_code_630,7,1,28
customer_code_631,1,1,55
customer_code_631,2,4,37
customer_code_631,3,4,50
customer_code_631,4,4,91
customer_code_631,5,4,87
customer_code_631,6,1,111
customer_code_631,7,1,45
customer_code_632,1,1,47
customer_code_632,2,3,61
customer_code_632,3,3,66
customer_code_632,4,1,64
customer_code_632,5,1,76
customer_code_632,6,4,124
customer_code_632,7,1,108
customer_code_633,1,1,33
customer_code_633,2,3,30
customer_code_633,3,3,34
customer_code_633,4,3,26
customer_code_633,5,2,38
customer_code_633,6,4,24
customer_code_633,7,1,26
customer_code_634,1,1,31
customer_code_634,2,1,23
customer_code_634,3,3,32
customer_code_634,4,3,19
customer_code_634,5,2,36
customer_code_634,6,2,27
customer_code_634,7,1,30
customer_code_635,1,1,32
customer_code_635,2,3,31
customer_code_635,3,3,31
customer_code_635,4,3,18
customer_code_635,5,2,36
customer_code_635,6,4,33
customer_code_635,7,1,20
customer_code_636,1,1,31
customer_code_636,2,3,28
customer_code_636,3,3,35
customer_code_636,4,4,22
customer_code_636,5,2,36
customer_code_636,6,4,34
customer_code_636,7,1,42
customer_code_637,1,1,57
customer_code_637,2,3,54
customer_code_637,3,3,52
customer_code_637,4,4,56
customer_code_637,5,2,58
customer_code_637,6,2,131
customer_code_637,7,1,58
customer_code_638,1,1,54
customer_code_638,2,3,53
customer_code_638,3,1,50
customer_code_638,4,2,44
customer_code_638,5,1,65
customer_code_638,6,2,106
customer_code_638,7,1,50
customer_code_639,1,1,39
customer_code_639,2,1,42
customer_code_639,3,3,40
customer_code_639,4,3,51
customer_code_639,5,5,70
customer_code_639,6,4,71
customer_code_639,7,1,24
customer_code_64,1,1,50
customer_code_64,2,2,38
customer_code_64,3,3,49
customer_code_64,4,3,44
customer_code_64,5,4,60
customer_code_64,6,4,78
customer_code_64,7,1,89
customer_code_640,1,1,36
customer_code_640,2,1,36
customer_code_640,3,3,59
customer_code_640,4,1,42
customer_code_640,5,2,73
customer_code_640,6,3,66
customer_code_640,7,1,114
customer_code_641,1,1,70
customer_code_641,2,3,76
customer_code_641,3,3,50
customer_code_641,4,1,54
customer_code_641,5,5,100
customer_code_641,6,4,115
