,customer_code,week_of_month,transaction_count,frequency_category
15219,customer_code_3356,4,28,non-frequent
15220,customer_code_3357,4,31,non-frequent
15221,customer_code_3358,4,31,non-frequent
15222,customer_code_3359,4,30,non-frequent
15223,customer_code_336,4,35,frequent
15224,customer_code_3360,4,32,non-frequent
15225,customer_code_3361,4,31,non-frequent
15226,customer_code_3362,4,32,non-frequent
15227,customer_code_3363,4,34,non-frequent
15228,customer_code_3364,4,28,non-frequent
15229,customer_code_3365,4,40,frequent
15230,customer_code_3366,4,30,non-frequent
15231,customer_code_3367,4,36,frequent
15232,customer_code_3368,4,29,non-frequent
15233,customer_code_3369,4,28,non-frequent
15234,customer_code_337,4,31,non-frequent
15235,customer_code_3370,4,33,non-frequent
15236,customer_code_3371,4,28,non-frequent
15237,customer_code_3372,4,28,non-frequent
15238,customer_code_3373,4,33,non-frequent
15239,customer_code_3374,4,32,non-frequent
15240,customer_code_3375,4,31,non-frequent
15241,customer_code_3376,4,31,non-frequent
15242,customer_code_3377,4,27,non-frequent
15243,customer_code_3378,4,34,non-frequent
15244,customer_code_3379,4,29,non-frequent
15245,customer_code_338,4,28,non-frequent
15246,customer_code_3380,4,33,non-frequent
15247,customer_code_3381,4,34,non-frequent
15248,customer_code_3382,4,31,non-frequent
15249,customer_code_3383,4,33,non-frequent
15250,customer_code_3384,4,28,non-frequent
15251,customer_code_3385,4,25,non-frequent
15252,customer_code_3386,4,30,non-frequent
15253,customer_code_3387,4,29,non-frequent
15254,customer_code_3388,4,27,non-frequent
15255,customer_code_3389,4,29,non-frequent
15256,customer_code_339,4,39,frequent
15257,customer_code_3390,4,35,frequent
15258,customer_code_3391,4,31,non-frequent
15259,customer_code_3392,4,30,non-frequent
15260,customer_code_3393,4,34,non-frequent
15261,customer_code_3394,4,31,non-frequent
15262,customer_code_3395,4,32,non-frequent
15263,customer_code_3396,4,27,non-frequent
15264,customer_code_3397,4,39,frequent
15265,customer_code_3398,4,33,non-frequent
15266,customer_code_3399,4,27,non-frequent
15267,customer_code_34,4,31,non-frequent
15268,customer_code_340,4,34,non-frequent
15269,customer_code_3400,4,34,non-frequent
15270,customer_code_3401,4,36,frequent
15271,customer_code_3402,4,33,non-frequent
15272,customer_code_3403,4,31,non-frequent
15273,customer_code_3404,4,32,non-frequent
15274,customer_code_3405,4,38,frequent
15275,customer_code_3406,4,38,frequent
15276,customer_code_3407,4,28,non-frequent
15277,customer_code_3408,4,32,non-frequent
15278,customer_code_3409,4,31,non-frequent
15279,customer_code_341,4,34,non-frequent
15280,customer_code_3410,4,31,non-frequent
15281,customer_code_3411,4,34,non-frequent
15282,customer_code_3412,4,32,non-frequent
15283,customer_code_3413,4,31,non-frequent
15284,customer_code_3414,4,33,non-frequent
15285,customer_code_3415,4,33,non-frequent
15286,customer_code_3416,4,26,non-frequent
15287,customer_code_3417,4,28,non-frequent
15288,customer_code_3418,4,30,non-frequent
15289,customer_code_3419,4,33,non-frequent
15290,customer_code_342,4,27,non-frequent
15291,customer_code_3420,4,29,non-frequent
15292,customer_code_3421,4,32,non-frequent
15293,customer_code_3422,4,38,frequent
15294,customer_code_3423,4,30,non-frequent
15295,customer_code_3424,4,31,non-frequent
15296,customer_code_3425,4,30,non-frequent
15297,customer_code_3426,4,28,non-frequent
15298,customer_code_3427,4,33,non-frequent
15299,customer_code_3428,4,35,frequent
15300,customer_code_3429,4,32,non-frequent
15301,customer_code_343,4,29,non-frequent
15302,customer_code_3430,4,26,non-frequent
15303,customer_code_3431,4,31,non-frequent
15304,customer_code_3432,4,28,non-frequent
15305,customer_code_3433,4,31,non-frequent
15306,customer_code_3434,4,35,frequent
15307,customer_code_3435,4,28,non-frequent
15308,customer_code_3436,4,34,non-frequent
15309,customer_code_3437,4,35,frequent
15310,customer_code_3438,4,26,non-frequent
15311,customer_code_3439,4,33,non-frequent
15312,customer_code_344,4,31,non-frequent
15313,customer_code_3440,4,28,non-frequent
15314,customer_code_3441,4,30,non-frequent
15315,customer_code_3442,4,29,non-frequent
15316,customer_code_3443,4,30,non-frequent
15317,customer_code_3444,4,30,non-frequent
15318,customer_code_3445,4,29,non-frequent
15319,customer_code_3446,4,28,non-frequent
15320,customer_code_3447,4,42,frequent
15321,customer_code_3448,4,31,non-frequent
15322,customer_code_3449,4,31,non-frequent
15323,customer_code_345,4,31,non-frequent
15324,customer_code_3450,4,28,non-frequent
15325,customer_code_3451,4,29,non-frequent
15326,customer_code_3452,4,31,non-frequent
15327,customer_code_3453,4,30,non-frequent
15328,customer_code_3454,4,26,non-frequent
15329,customer_code_3455,4,28,non-frequent
15330,customer_code_3456,4,31,non-frequent
15331,customer_code_3457,4,28,non-frequent
15332,customer_code_3458,4,30,non-frequent
15333,customer_code_3459,4,28,non-frequent
15334,customer_code_346,4,29,non-frequent
15335,customer_code_3460,4,33,non-frequent
15336,customer_code_3461,4,38,frequent
15337,customer_code_3462,4,45,frequent
15338,customer_code_3463,4,27,non-frequent
15339,customer_code_3464,4,31,non-frequent
15340,customer_code_3465,4,35,frequent
15341,customer_code_3466,4,32,non-frequent
15342,customer_code_3467,4,33,non-frequent
15343,customer_code_3468,4,33,non-frequent
15344,customer_code_3469,4,32,non-frequent
15345,customer_code_347,4,31,non-frequent
15346,customer_code_3470,4,32,non-frequent
15347,customer_code_3471,4,32,non-frequent
15348,customer_code_3472,4,33,non-frequent
15349,customer_code_3473,4,29,non-frequent
15350,customer_code_3474,4,35,frequent
15351,customer_code_3475,4,32,non-frequent
15352,customer_code_3476,4,26,non-frequent
15353,customer_code_3477,4,26,non-frequent
15354,customer_code_3478,4,30,non-frequent
15355,customer_code_3479,4,40,frequent
15356,customer_code_348,4,31,non-frequent
15357,customer_code_3480,4,27,non-frequent
15358,customer_code_3481,4,32,non-frequent
15359,customer_code_3482,4,32,non-frequent
15360,customer_code_3483,4,27,non-frequent
15361,customer_code_3484,4,30,non-frequent
15362,customer_code_3485,4,32,non-frequent
15363,customer_code_3486,4,32,non-frequent
15364,customer_code_3487,4,28,non-frequent
15365,customer_code_3488,4,28,non-frequent
15366,customer_code_3489,4,29,non-frequent
15367,customer_code_349,4,27,non-frequent
15368,customer_code_3490,4,29,non-frequent
15369,customer_code_3491,4,39,frequent
15370,customer_code_3492,4,39,frequent
15371,customer_code_3493,4,32,non-frequent
15372,customer_code_3494,4,30,non-frequent
15373,customer_code_3495,4,33,non-frequent
15374,customer_code_3496,4,32,non-frequent
15375,customer_code_3497,4,33,non-frequent
15376,customer_code_3498,4,30,non-frequent
15377,customer_code_3499,4,31,non-frequent
15378,customer_code_35,4,27,non-frequent
15379,customer_code_350,4,26,non-frequent
15380,customer_code_3500,4,34,non-frequent
15381,customer_code_3501,4,30,non-frequent
15382,customer_code_3502,4,30,non-frequent
15383,customer_code_3503,4,30,non-frequent
15384,customer_code_3504,4,41,frequent
15385,customer_code_3505,4,39,frequent
15386,customer_code_3506,4,33,non-frequent
15387,customer_code_3507,4,35,frequent
15388,customer_code_3508,4,32,non-frequent
15389,customer_code_3509,4,24,non-frequent
15390,customer_code_351,4,25,non-frequent
15391,customer_code_3510,4,37,frequent
15392,customer_code_3511,4,38,frequent
15393,customer_code_3512,4,30,non-frequent
15394,customer_code_3513,4,33,non-frequent
15395,customer_code_3514,4,31,non-frequent
15396,customer_code_3515,4,31,non-frequent
15397,customer_code_3516,4,30,non-frequent
15398,customer_code_3517,4,30,non-frequent
15399,customer_code_3518,4,34,non-frequent
15400,customer_code_3519,4,30,non-frequent
15401,customer_code_352,4,33,non-frequent
15402,customer_code_3520,4,25,non-frequent
15403,customer_code_3521,4,23,non-frequent
15404,customer_code_3522,4,20,non-frequent
15405,customer_code_3523,4,32,non-frequent
15406,customer_code_3524,4,25,non-frequent
15407,customer_code_3525,4,36,frequent
15408,customer_code_3526,4,32,non-frequent
15409,customer_code_3527,4,37,frequent
15410,customer_code_3528,4,35,frequent
15411,customer_code_3529,4,34,non-frequent
15412,customer_code_353,4,31,non-frequent
15413,customer_code_3530,4,29,non-frequent
15414,customer_code_3531,4,35,frequent
15415,customer_code_3532,4,37,frequent
15416,customer_code_3533,4,30,non-frequent
15417,customer_code_3534,4,44,frequent
15418,customer_code_3535,4,30,non-frequent
15419,customer_code_3536,4,31,non-frequent
15420,customer_code_3537,4,33,non-frequent
15421,customer_code_3538,4,32,non-frequent
15422,customer_code_3539,4,27,non-frequent
15423,customer_code_354,4,40,frequent
15424,customer_code_3540,4,30,non-frequent
15425,customer_code_3541,4,30,non-frequent
15426,customer_code_3542,4,28,non-frequent
15427,customer_code_3543,4,30,non-frequent
15428,customer_code_3544,4,31,non-frequent
15429,customer_code_3545,4,30,non-frequent
15430,customer_code_3546,4,29,non-frequent
15431,customer_code_3547,4,31,non-frequent
15432,customer_code_3548,4,24,non-frequent
15433,customer_code_3549,4,29,non-frequent
15434,customer_code_355,4,36,frequent
15435,customer_code_3550,4,34,non-frequent
15436,customer_code_3551,4,29,non-frequent
15437,customer_code_3552,4,28,non-frequent
15438,customer_code_3553,4,31,non-frequent
15439,customer_code_3554,4,30,non-frequent
15440,customer_code_3555,4,33,non-frequent
15441,customer_code_3556,4,29,non-frequent
15442,customer_code_3557,4,30,non-frequent
15443,customer_code_3558,4,33,non-frequent
15444,customer_code_3559,4,28,non-frequent
15445,customer_code_356,4,37,frequent
15446,customer_code_3560,4,29,non-frequent
15447,customer_code_3561,4,31,non-frequent
15448,customer_code_3562,4,29,non-frequent
15449,customer_code_3563,4,26,non-frequent
15450,customer_code_3564,4,29,non-frequent
15451,customer_code_3565,4,29,non-frequent
15452,customer_code_3566,4,33,non-frequent
15453,customer_code_3567,4,32,non-frequent
15454,customer_code_3568,4,32,non-frequent
15455,customer_code_3569,4,32,non-frequent
15456,customer_code_357,4,32,non-frequent
15457,customer_code_3570,4,31,non-frequent
15458,customer_code_3571,4,39,frequent
15459,customer_code_3572,4,40,frequent
15460,customer_code_3573,4,39,frequent
15461,customer_code_3574,4,35,frequent
15462,customer_code_3575,4,38,frequent
15463,customer_code_3576,4,37,frequent
15464,customer_code_3577,4,32,non-frequent
15465,customer_code_3578,4,30,non-frequent
15466,customer_code_3579,4,25,non-frequent
15467,customer_code_358,4,33,non-frequent
15468,customer_code_3580,4,30,non-frequent
15469,customer_code_3581,4,34,non-frequent
15470,customer_code_3582,4,31,non-frequent
15471,customer_code_3583,4,31,non-frequent
15472,customer_code_3584,4,30,non-frequent
15473,customer_code_3585,4,34,non-frequent
15474,customer_code_3586,4,40,frequent
15475,customer_code_3587,4,37,frequent
15476,customer_code_3588,4,27,non-frequent
15477,customer_code_3589,4,30,non-frequent
15478,customer_code_359,4,27,non-frequent
15479,customer_code_3590,4,30,non-frequent
15480,customer_code_3591,4,36,frequent
15481,customer_code_3592,4,28,non-frequent
15482,customer_code_3593,4,29,non-frequent
15483,customer_code_3594,4,27,non-frequent
15484,customer_code_3595,4,32,non-frequent
15485,customer_code_3596,4,34,non-frequent
15486,customer_code_3597,4,41,frequent
15487,customer_code_3598,4,33,non-frequent
15488,customer_code_3599,4,31,non-frequent
15489,customer_code_36,4,33,non-frequent
15490,customer_code_360,4,33,non-frequent
15491,customer_code_3600,4,33,non-frequent
15492,customer_code_3601,4,32,non-frequent
15493,customer_code_3602,4,32,non-frequent
15494,customer_code_3603,4,37,frequent
15495,customer_code_3604,4,39,frequent
15496,customer_code_3605,4,37,frequent
15497,customer_code_3606,4,33,non-frequent
15498,customer_code_3607,4,32,non-frequent
15499,customer_code_3608,4,29,non-frequent
15500,customer_code_3609,4,32,non-frequent
15501,customer_code_361,4,43,frequent
15502,customer_code_3610,4,27,non-frequent
15503,customer_code_3611,4,29,non-frequent
15504,customer_code_3612,4,28,non-frequent
15505,customer_code_3613,4,38,frequent
15506,customer_code_3614,4,33,non-frequent
15507,customer_code_3615,4,31,non-frequent
15508,customer_code_3616,4,29,non-frequent
15509,customer_code_3617,4,30,non-frequent
15510,customer_code_3618,4,30,non-frequent
15511,customer_code_3619,4,44,frequent
15512,customer_code_362,4,33,non-frequent
15513,customer_code_3620,4,29,non-frequent
15514,customer_code_3621,4,29,non-frequent
15515,customer_code_3622,4,32,non-frequent
15516,customer_code_3623,4,34,non-frequent
15517,customer_code_3624,4,33,non-frequent
15518,customer_code_3625,4,29,non-frequent
15519,customer_code_3626,4,31,non-frequent
15520,customer_code_3627,4,31,non-frequent
15521,customer_code_3628,4,33,non-frequent
15522,customer_code_3629,4,28,non-frequent
15523,customer_code_363,4,33,non-frequent
15524,customer_code_3630,4,36,frequent
15525,customer_code_3631,4,34,non-frequent
15526,customer_code_3632,4,34,non-frequent
15527,customer_code_3633,4,33,non-frequent
15528,customer_code_3634,4,31,non-frequent
15529,customer_code_3635,4,31,non-frequent
15530,customer_code_3636,4,32,non-frequent
15531,customer_code_3637,4,31,non-frequent
15532,customer_code_3638,4,30,non-frequent
15533,customer_code_3639,4,27,non-frequent
15534,customer_code_364,4,33,non-frequent
15535,customer_code_3640,4,35,frequent
15536,customer_code_3641,4,39,frequent
15537,customer_code_3642,4,35,frequent
15538,customer_code_3643,4,32,non-frequent
15539,customer_code_3644,4,33,non-frequent
15540,customer_code_3645,4,31,non-frequent
15541,customer_code_3646,4,33,non-frequent
15542,customer_code_3647,4,30,non-frequent
15543,customer_code_3648,4,27,non-frequent
15544,customer_code_3649,4,31,non-frequent
15545,customer_code_365,4,32,non-frequent
15546,customer_code_3650,4,32,non-frequent
15547,customer_code_3651,4,32,non-frequent
15548,customer_code_3652,4,28,non-frequent
15549,customer_code_3653,4,29,non-frequent
15550,customer_code_3654,4,31,non-frequent
15551,customer_code_3655,4,36,frequent
15552,customer_code_3656,4,31,non-frequent
15553,customer_code_3657,4,30,non-frequent
15554,customer_code_3658,4,21,non-frequent
15555,customer_code_3659,4,27,non-frequent
15556,customer_code_366,4,35,frequent
15557,customer_code_3660,4,32,non-frequent
15558,customer_code_3661,4,31,non-frequent
15559,customer_code_3662,4,31,non-frequent
15560,customer_code_3663,4,31,non-frequent
15561,customer_code_3664,4,29,non-frequent
15562,customer_code_3665,4,31,non-frequent
15563,customer_code_3666,4,27,non-frequent
15564,customer_code_3667,4,29,non-frequent
15565,customer_code_3668,4,32,non-frequent
15566,customer_code_3669,4,29,non-frequent
15567,customer_code_367,4,27,non-frequent
15568,customer_code_3670,4,32,non-frequent
15569,customer_code_3671,4,30,non-frequent
15570,customer_code_3672,4,33,non-frequent
15571,customer_code_3673,4,35,frequent
15572,customer_code_3674,4,31,non-frequent
15573,customer_code_3675,4,36,frequent
15574,customer_code_3676,4,31,non-frequent
15575,customer_code_3677,4,29,non-frequent
15576,customer_code_3678,4,28,non-frequent
15577,customer_code_3679,4,23,non-frequent
15578,customer_code_368,4,26,non-frequent
15579,customer_code_3680,4,27,non-frequent
15580,customer_code_3681,4,30,non-frequent
15581,customer_code_3682,4,34,non-frequent
15582,customer_code_3683,4,30,non-frequent
15583,customer_code_3684,4,34,non-frequent
15584,customer_code_3685,4,34,non-frequent
15585,customer_code_3686,4,34,non-frequent
15586,customer_code_3687,4,35,frequent
15587,customer_code_3688,4,34,non-frequent
15588,customer_code_3689,4,31,non-frequent
15589,customer_code_369,4,33,non-frequent
15590,customer_code_3690,4,29,non-frequent
15591,customer_code_3691,4,26,non-frequent
15592,customer_code_3692,4,23,non-frequent
15593,customer_code_3693,4,30,non-frequent
15594,customer_code_3694,4,30,non-frequent
15595,customer_code_3695,4,38,frequent
15596,customer_code_3696,4,33,non-frequent
15597,customer_code_3697,4,36,frequent
15598,customer_code_3698,4,38,frequent
15599,customer_code_3699,4,40,frequent
15600,customer_code_37,4,31,non-frequent
15601,customer_code_370,4,37,frequent
15602,customer_code_3700,4,32,non-frequent
15603,customer_code_3701,4,30,non-frequent
15604,customer_code_3702,4,31,non-frequent
15605,customer_code_3703,4,30,non-frequent
